source	target	interaction	eregulons	importance	rho
TF:RXRA	region:chr20:40689916-40690416	tf_binds_region	RXRA_direct_+/+		
TF:RXRA	region:chr20:40779001-40779501	tf_binds_region	RXRA_direct_+/+		
TF:RXRA	region:chr21:33199790-33200290	tf_binds_region	RXRA_direct_+/+		
TF:RXRA	region:chr21:33265708-33266208	tf_binds_region	RXRA_direct_+/+		
TF:RXRA	region:chr2:229287762-229288262	tf_binds_region	RXRA_direct_+/+		
TF:RXRA	region:chr2:229409004-229409504	tf_binds_region	RXRA_direct_+/+		
TF:RXRA	region:chr2:40394488-40394988	tf_binds_region	RXRA_direct_+/+		
TF:RXRA	region:chr2:40450024-40450524	tf_binds_region	RXRA_direct_+/+		
TF:RXRA	region:chr2:40455516-40456016	tf_binds_region	RXRA_direct_+/+		
TF:RXRA	region:chr2:40558720-40559220	tf_binds_region	RXRA_direct_+/+		
TF:RXRA	region:chr7:150665852-150666352	tf_binds_region	RXRA_direct_+/+		
TF:RXRA	region:chr7:150785340-150785840	tf_binds_region	RXRA_direct_+/+		
TF:RXRA	region:chr7:150787590-150788090	tf_binds_region	RXRA_direct_+/+		
TF:RXRA	region:chr8:117881503-117882003	tf_binds_region	RXRA_direct_+/+		
TF:RXRA	region:chr8:117989383-117989883	tf_binds_region	RXRA_direct_+/+		
TF:RXRA	region:chr8:118060746-118061246	tf_binds_region	RXRA_direct_+/+		
TF:RXRA	region:chr8:118108667-118109167	tf_binds_region	RXRA_direct_+/+		
TF:RXRA	region:chr9:134195457-134195957	tf_binds_region	RXRA_direct_+/+		
TF:RXRA	region:chr9:134341252-134341752	tf_binds_region	RXRA_direct_+/+		
TF:RXRA	region:chr9:134929107-134929607	tf_binds_region	RXRA_direct_+/+		
TF:RXRA	region:chr9:134936713-134937213	tf_binds_region	RXRA_direct_+/+		
TF:RXRA	region:chrX:48683505-48684005	tf_binds_region	RXRA_direct_+/+		
TF:SPI1	region:chr10:19816522-19817022	tf_binds_region	SPI1_direct_+/+		
TF:SPI1	region:chr10:19819320-19819820	tf_binds_region	SPI1_direct_+/+		
TF:SPI1	region:chr10:19825121-19825621	tf_binds_region	SPI1_direct_+/+		
TF:SPI1	region:chr10:19825695-19826195	tf_binds_region	SPI1_direct_+/+		
TF:SPI1	region:chr10:20003617-20004117	tf_binds_region	SPI1_direct_+/+		
TF:SPI1	region:chr10:20202238-20202738	tf_binds_region	SPI1_direct_+/+		
TF:SPI1	region:chr10:71701443-71701943	tf_binds_region	SPI1_direct_+/+		
TF:SPI1	region:chr10:71727474-71727974	tf_binds_region	SPI1_direct_+/-		
TF:SPI1	region:chr10:71753471-71753971	tf_binds_region	SPI1_direct_+/+		
TF:SPI1	region:chr10:71805784-71806284	tf_binds_region	SPI1_direct_+/+		
TF:SPI1	region:chr10:71851075-71851575	tf_binds_region	SPI1_direct_+/-		
TF:SPI1	region:chr10:71852434-71852934	tf_binds_region	SPI1_direct_+/+		
TF:SPI1	region:chr10:71868063-71868563	tf_binds_region	SPI1_direct_+/+		
TF:SPI1	region:chr10:71889975-71890475	tf_binds_region	SPI1_direct_+/+		
TF:SPI1	region:chr10:75358919-75359419	tf_binds_region	SPI1_direct_+/+		
TF:SPI1	region:chr10:75375814-75376314	tf_binds_region	SPI1_direct_+/+		
TF:SPI1	region:chr10:75402095-75402595	tf_binds_region	SPI1_direct_+/+		
TF:SPI1	region:chr10:75431500-75432000	tf_binds_region	SPI1_direct_+/+		
TF:SPI1	region:chr10:75612801-75613301	tf_binds_region	SPI1_direct_+/+		
TF:SPI1	region:chr10:76403798-76404298	tf_binds_region	SPI1_direct_+/+		
TF:SPI1	region:chr11:47257590-47258090	tf_binds_region	SPI1_direct_+/+		
TF:SPI1	region:chr11:47268979-47269479	tf_binds_region	SPI1_direct_+/-		
TF:SPI1	region:chr11:47359497-47359997	tf_binds_region	SPI1_direct_+/+		
TF:SPI1	region:chr11:47378336-47378836	tf_binds_region	SPI1_direct_+/+		
TF:SPI1	region:chr11:47388046-47388546	tf_binds_region	SPI1_direct_+/+		
TF:SPI1	region:chr11:47390969-47391469	tf_binds_region	SPI1_direct_+/+		
TF:SPI1	region:chr11:47392861-47393361	tf_binds_region	SPI1_direct_+/+		
TF:SPI1	region:chr11:47394637-47395137	tf_binds_region	SPI1_direct_+/+		
TF:SPI1	region:chr11:47400128-47400628	tf_binds_region	SPI1_direct_+/-		
TF:SPI1	region:chr11:47408196-47408696	tf_binds_region	SPI1_direct_+/-		
TF:SPI1	region:chr11:47508910-47509410	tf_binds_region	SPI1_direct_+/+		
TF:SPI1	region:chr12:66072019-66072519	tf_binds_region	SPI1_direct_+/+		
TF:SPI1	region:chr12:66144946-66145446	tf_binds_region	SPI1_direct_+/+		
TF:SPI1	region:chr12:66169635-66170135	tf_binds_region	SPI1_direct_+/-		
TF:SPI1	region:chr12:66187788-66188288	tf_binds_region	SPI1_direct_+/+		
TF:SPI1	region:chr12:66241538-66242038	tf_binds_region	SPI1_direct_+/+		
TF:SPI1	region:chr12:66268511-66269011	tf_binds_region	SPI1_direct_+/+		
TF:SPI1	region:chr12:66388441-66388941	tf_binds_region	SPI1_direct_+/+		
TF:SPI1	region:chr12:89333798-89334298	tf_binds_region	SPI1_direct_+/+		
TF:SPI1	region:chr12:89352334-89352834	tf_binds_region	SPI1_direct_+/+		
TF:SPI1	region:chr13:51562079-51562579	tf_binds_region	SPI1_direct_+/+		
TF:SPI1	region:chr13:51793790-51794290	tf_binds_region	SPI1_direct_+/+		
TF:SPI1	region:chr14:100221449-100221949	tf_binds_region	SPI1_direct_+/-		
TF:SPI1	region:chr14:100341266-100341766	tf_binds_region	SPI1_direct_+/+		
TF:SPI1	region:chr14:100373676-100374176	tf_binds_region	SPI1_direct_+/+		
TF:SPI1	region:chr14:100375224-100375724	tf_binds_region	SPI1_direct_+/+		
TF:SPI1	region:chr14:94384841-94385341	tf_binds_region	SPI1_direct_+/+		
TF:SPI1	region:chr14:94392476-94392976	tf_binds_region	SPI1_direct_+/+		
TF:SPI1	region:chr14:94394565-94395065	tf_binds_region	SPI1_direct_+/+		
TF:SPI1	region:chr16:12543995-12544495	tf_binds_region	SPI1_direct_+/+		
TF:SPI1	region:chr16:12573234-12573734	tf_binds_region	SPI1_direct_+/+		
TF:SPI1	region:chr16:12816713-12817213	tf_binds_region	SPI1_direct_+/+		
TF:SPI1	region:chr16:84569534-84570034	tf_binds_region	SPI1_direct_+/+		
TF:SPI1	region:chr16:84594103-84594603	tf_binds_region	SPI1_direct_+/-		
TF:SPI1	region:chr16:84600698-84601198	tf_binds_region	SPI1_direct_+/+		
TF:SPI1	region:chr16:84602956-84603456	tf_binds_region	SPI1_direct_+/+		
TF:SPI1	region:chr16:84726038-84726538	tf_binds_region	SPI1_direct_+/+		
TF:SPI1	region:chr16:84742524-84743024	tf_binds_region	SPI1_direct_+/+		
TF:SPI1	region:chr16:84751977-84752477	tf_binds_region	SPI1_direct_+/+		
TF:SPI1	region:chr18:10004997-10005497	tf_binds_region	SPI1_direct_+/+		
TF:SPI1	region:chr18:9712523-9713023	tf_binds_region	SPI1_direct_+/+		
TF:SPI1	region:chr18:9753868-9754368	tf_binds_region	SPI1_direct_+/+		
TF:SPI1	region:chr18:9762463-9762963	tf_binds_region	SPI1_direct_+/+		
TF:SPI1	region:chr18:9771103-9771603	tf_binds_region	SPI1_direct_+/+		
TF:SPI1	region:chr18:9910571-9911071	tf_binds_region	SPI1_direct_+/+		
TF:SPI1	region:chr19:10717612-10718112	tf_binds_region	SPI1_direct_+/-		
TF:SPI1	region:chr19:10759658-10760158	tf_binds_region	SPI1_direct_+/-		
TF:SPI1	region:chr19:10777271-10777771	tf_binds_region	SPI1_direct_+/+		
TF:SPI1	region:chr19:10780258-10780758	tf_binds_region	SPI1_direct_+/+		
TF:SPI1	region:chr19:10784196-10784696	tf_binds_region	SPI1_direct_+/+		
TF:SPI1	region:chr19:10805385-10805885	tf_binds_region	SPI1_direct_+/+		
TF:SPI1	region:chr19:10809761-10810261	tf_binds_region	SPI1_direct_+/+		
TF:SPI1	region:chr19:10813029-10813529	tf_binds_region	SPI1_direct_+/+		
TF:SPI1	region:chr19:10848174-10848674	tf_binds_region	SPI1_direct_+/+		
TF:SPI1	region:chr19:10928483-10928983	tf_binds_region	SPI1_direct_+/-		
TF:SPI1	region:chr1:11960666-11961166	tf_binds_region	SPI1_direct_+/+		
TF:SPI1	region:chr1:11985793-11986293	tf_binds_region	SPI1_direct_+/+		
TF:SPI1	region:chr1:12020082-12020582	tf_binds_region	SPI1_direct_+/+		
TF:SPI1	region:chr1:12143152-12143652	tf_binds_region	SPI1_direct_+/+		
TF:SPI1	region:chr1:12143654-12144154	tf_binds_region	SPI1_direct_+/+		
TF:SPI1	region:chr1:12153199-12153699	tf_binds_region	SPI1_direct_+/+		
TF:SPI1	region:chr1:12157800-12158300	tf_binds_region	SPI1_direct_+/+		
TF:SPI1	region:chr1:12180230-12180730	tf_binds_region	SPI1_direct_+/+		
TF:SPI1	region:chr1:12184150-12184650	tf_binds_region	SPI1_direct_+/+		
TF:SPI1	region:chr1:12196576-12197076	tf_binds_region	SPI1_direct_+/+		
TF:SPI1	region:chr1:12229759-12230259	tf_binds_region	SPI1_direct_+/-		
TF:SPI1	region:chr20:23655765-23656265	tf_binds_region	SPI1_direct_+/+		
TF:SPI1	region:chr2:173005713-173006213	tf_binds_region	SPI1_direct_+/+		
TF:SPI1	region:chr2:173043368-173043868	tf_binds_region	SPI1_direct_+/+		
TF:SPI1	region:chr2:173075626-173076126	tf_binds_region	SPI1_direct_+/+		
TF:SPI1	region:chr2:173076383-173076883	tf_binds_region	SPI1_direct_+/+		
TF:SPI1	region:chr5:94618419-94618919	tf_binds_region	SPI1_direct_+/-		
TF:SPI1	region:chr5:95048620-95049120	tf_binds_region	SPI1_direct_+/+		
TF:SPI1	region:chr5:95069806-95070306	tf_binds_region	SPI1_direct_+/+		
TF:SPI1	region:chr5:95081424-95081924	tf_binds_region	SPI1_direct_+/+		
TF:SPI1	region:chr6:18171792-18172292	tf_binds_region	SPI1_direct_+/+		
TF:SPI1	region:chr6:18179908-18180408	tf_binds_region	SPI1_direct_+/+		
TF:SPI1	region:chr6:18329672-18330172	tf_binds_region	SPI1_direct_+/+		
TF:SPI1	region:chr6:18330563-18331063	tf_binds_region	SPI1_direct_+/+		
TF:SPI1	region:chr9:87601217-87601717	tf_binds_region	SPI1_direct_+/+		
TF:SPI1	region:chr9:87614317-87614817	tf_binds_region	SPI1_direct_+/+		
TF:SPI1	region:chr9:87722288-87722788	tf_binds_region	SPI1_direct_+/+		
TF:SPI1	region:chr9:87725918-87726418	tf_binds_region	SPI1_direct_+/+		
TF:SPI1	region:chr9:87783099-87783599	tf_binds_region	SPI1_direct_+/+		
TF:SPI1	region:chr9:87792702-87793202	tf_binds_region	SPI1_direct_+/+		
TF:SPI1	region:chr9:87796051-87796551	tf_binds_region	SPI1_direct_+/+		
TF:SPI1	region:chrX:23742338-23742838	tf_binds_region	SPI1_direct_+/+		
TF:SPI1	region:chrX:23781151-23781651	tf_binds_region	SPI1_direct_+/+		
TF:SPI1	region:chrX:23811102-23811602	tf_binds_region	SPI1_direct_+/+		
TF:SPI1	region:chrX:23911212-23911712	tf_binds_region	SPI1_direct_+/+		
TF:TCF7L2	region:chr10:112852203-112852703	tf_binds_region	TCF7L2_direct_+/+		
TF:TCF7L2	region:chr10:113099549-113100049	tf_binds_region	TCF7L2_direct_+/+		
TF:TCF7L2	region:chr10:113153678-113154178	tf_binds_region	TCF7L2_direct_+/+		
TF:TCF7L2	region:chr10:113273396-113273896	tf_binds_region	TCF7L2_direct_+/+		
TF:TCF7L2	region:chr11:47244893-47245393	tf_binds_region	TCF7L2_direct_+/+		
TF:TCF7L2	region:chr11:47378336-47378836	tf_binds_region	TCF7L2_direct_+/+		
TF:TCF7L2	region:chr11:60242704-60243204	tf_binds_region	TCF7L2_direct_+/+		
TF:TCF7L2	region:chr11:60280315-60280815	tf_binds_region	TCF7L2_direct_+/+		
TF:TCF7L2	region:chr11:60389449-60389949	tf_binds_region	TCF7L2_direct_+/+		
TF:TCF7L2	region:chr11:60392366-60392866	tf_binds_region	TCF7L2_direct_+/+		
TF:TCF7L2	region:chr11:93541711-93542211	tf_binds_region	TCF7L2_direct_+/+		
TF:TCF7L2	region:chr12:7948800-7949300	tf_binds_region	TCF7L2_direct_+/+		
TF:TCF7L2	region:chr12:8052638-8053138	tf_binds_region	TCF7L2_direct_+/+		
TF:TCF7L2	region:chr12:8070610-8071110	tf_binds_region	TCF7L2_direct_+/+		
TF:TCF7L2	region:chr12:8156769-8157269	tf_binds_region	TCF7L2_direct_+/+		
TF:TCF7L2	region:chr14:100373676-100374176	tf_binds_region	TCF7L2_direct_+/+		
TF:TCF7L2	region:chr14:22822603-22823103	tf_binds_region	TCF7L2_direct_+/+		
TF:TCF7L2	region:chr14:22823184-22823684	tf_binds_region	TCF7L2_direct_+/+		
TF:TCF7L2	region:chr17:74520125-74520625	tf_binds_region	TCF7L2_direct_+/+		
TF:TCF7L2	region:chr17:74599430-74599930	tf_binds_region	TCF7L2_direct_+/+		
TF:TCF7L2	region:chr17:74631809-74632309	tf_binds_region	TCF7L2_direct_+/+		
TF:TCF7L2	region:chr19:14661411-14661911	tf_binds_region	TCF7L2_direct_+/+		
TF:TCF7L2	region:chr19:18392397-18392897	tf_binds_region	TCF7L2_direct_+/+		
TF:TCF7L2	region:chr19:54593472-54593972	tf_binds_region	TCF7L2_direct_+/+		
TF:TCF7L2	region:chr19:54630144-54630644	tf_binds_region	TCF7L2_direct_+/+		
TF:TCF7L2	region:chr19:54643475-54643975	tf_binds_region	TCF7L2_direct_+/+		
TF:TCF7L2	region:chr4:158817906-158818406	tf_binds_region	TCF7L2_direct_+/+		
TF:TCF7L2	region:chr5:150058683-150059183	tf_binds_region	TCF7L2_direct_+/+		
TF:TCF7L2	region:chr6:108742032-108742532	tf_binds_region	TCF7L2_direct_+/+		
TF:TCF7L2	region:chr6:18501601-18502101	tf_binds_region	TCF7L2_direct_+/+		
TF:TCF7L2	region:chr6:31586511-31587011	tf_binds_region	TCF7L2_direct_+/+		
TF:TCF7L2	region:chr7:28684536-28685036	tf_binds_region	TCF7L2_direct_+/+		
TF:TCF7L2	region:chr7:43876116-43876616	tf_binds_region	TCF7L2_direct_+/+		
TF:TCF7L2	region:chr9:134341252-134341752	tf_binds_region	TCF7L2_direct_+/+		
TF:TCF7L2	region:chr9:134409236-134409736	tf_binds_region	TCF7L2_direct_+/+		
region:chr10:112852203-112852703	gene:TCF7L2	region_regulates_gene	TCF7L2_direct_+/+	0.0340862668836063	0.6172239660961668
region:chr10:113099549-113100049	gene:TCF7L2	region_regulates_gene	TCF7L2_direct_+/+	0.0153904188376037	0.644860664997764
region:chr10:113153678-113154178	gene:TCF7L2	region_regulates_gene	TCF7L2_direct_+/+	0.061339579746094	0.6500112956262204
region:chr10:113273396-113273896	gene:TCF7L2	region_regulates_gene	TCF7L2_direct_+/+	0.1017698092003188	0.6406538245145765
region:chr10:19816522-19817022	gene:PLXDC2	region_regulates_gene	SPI1_direct_+/+	0.0694266075394635	0.8695233000655502
region:chr10:19819320-19819820	gene:PLXDC2	region_regulates_gene	SPI1_direct_+/+	0.0712038870792637	0.8673310448674577
region:chr10:19825121-19825621	gene:PLXDC2	region_regulates_gene	SPI1_direct_+/+	0.0424667867998519	0.8675478997636967
region:chr10:19825695-19826195	gene:PLXDC2	region_regulates_gene	SPI1_direct_+/+	0.1059129052373115	0.8672713566311077
region:chr10:20003617-20004117	gene:PLXDC2	region_regulates_gene	SPI1_direct_+/+	0.0789997342257887	0.6553990089996642
region:chr10:20202238-20202738	gene:PLXDC2	region_regulates_gene	KLF4_direct_+/+;SPI1_direct_+/+	0.0451549509006918	0.7788056810839847
region:chr10:71701443-71701943	gene:PSAP	region_regulates_gene	SPI1_direct_+/+	0.048263147653444	0.5035168931968721
region:chr10:71727474-71727974	gene:PSAP	region_regulates_gene	SPI1_direct_+/-	0.013812586735089	-0.2191491424427915
region:chr10:71753471-71753971	gene:PSAP	region_regulates_gene	SPI1_direct_+/+	0.029012959285036	0.3112741326852303
region:chr10:71805784-71806284	gene:PSAP	region_regulates_gene	SPI1_direct_+/+	0.0468008863630703	0.4844334554671121
region:chr10:71851075-71851575	gene:PSAP	region_regulates_gene	SPI1_direct_+/-	0.0049011169327008	-0.0988177431716714
region:chr10:71852434-71852934	gene:PSAP	region_regulates_gene	SPI1_direct_+/+	0.0192383535458759	0.2946908657842436
region:chr10:71868063-71868563	gene:PSAP	region_regulates_gene	SPI1_direct_+/+	0.0313507156084701	0.4885133335012736
region:chr10:71889975-71890475	gene:PSAP	region_regulates_gene	SPI1_direct_+/+	0.0446245020687663	0.3870345121618072
region:chr10:75358919-75359419	gene:LRMDA	region_regulates_gene	SPI1_direct_+/+	0.0758800975935199	0.8948645391490011
region:chr10:75375814-75376314	gene:LRMDA	region_regulates_gene	SPI1_direct_+/+	0.051548519308341	0.8231336510818956
region:chr10:75402095-75402595	gene:LRMDA	region_regulates_gene	SPI1_direct_+/+	0.071760174072246	0.5700699248575656
region:chr10:75431500-75432000	gene:LRMDA	region_regulates_gene	SPI1_direct_+/+	0.0512833830444424	0.8080048098407151
region:chr10:75612801-75613301	gene:LRMDA	region_regulates_gene	SPI1_direct_+/+	0.046115744126576	0.8897369772921447
region:chr10:76403798-76404298	gene:LRMDA	region_regulates_gene	SPI1_direct_+/+	0.0710374418541256	0.8893674226877372
region:chr11:10400860-10401360	gene:SBF2	region_regulates_gene	RXRA_direct_+/+	0.0255507667633873	0.5009842667153077
region:chr11:47244893-47245393	gene:SPI1	region_regulates_gene	TCF7L2_direct_+/+	0.0354963968341012	0.4017853995792998
region:chr11:47257590-47258090	gene:SPI1	region_regulates_gene	SPI1_direct_+/+	0.0615352819413894	0.3407722154222525
region:chr11:47268979-47269479	gene:SPI1	region_regulates_gene	SPI1_direct_+/-	0.0073915127419404	-0.2429527339041782
region:chr11:47359497-47359997	gene:SPI1	region_regulates_gene	SPI1_direct_+/+	0.0325308507760256	0.3362861995384748
region:chr11:47378336-47378836	gene:SPI1	region_regulates_gene	SPI1_direct_+/+;TCF7L2_direct_+/+	0.0252854606328824	0.3759993132267227
region:chr11:47388046-47388546	gene:SPI1	region_regulates_gene	SPI1_direct_+/+	0.0643634838047217	0.3843699851143815
region:chr11:47390969-47391469	gene:SPI1	region_regulates_gene	SPI1_direct_+/+	0.0589860040325337	0.4238692459982774
region:chr11:47392861-47393361	gene:SPI1	region_regulates_gene	SPI1_direct_+/+	0.0588731629615275	0.343353741960321
region:chr11:47394637-47395137	gene:SPI1	region_regulates_gene	SPI1_direct_+/+	0.0326466483615445	0.3489689238171902
region:chr11:47400128-47400628	gene:SPI1	region_regulates_gene	SPI1_direct_+/-	0.0140353032697606	-0.1873052805589317
region:chr11:47408196-47408696	gene:SPI1	region_regulates_gene	SPI1_direct_+/-	0.0170561540545892	-0.1090025863790785
region:chr11:47508910-47509410	gene:SPI1	region_regulates_gene	SPI1_direct_+/+	0.0349410451850859	0.3531641614491018
region:chr11:60242704-60243204	gene:MS4A7	region_regulates_gene	TCF7L2_direct_+/+	0.028099114030859	0.5105548721439694
region:chr11:60280315-60280815	gene:MS4A7	region_regulates_gene	TCF7L2_direct_+/+	0.0775926160590905	0.4324555070460041
region:chr11:60389449-60389949	gene:MS4A7	region_regulates_gene	TCF7L2_direct_+/+	0.0430266867436481	0.4053218621642049
region:chr11:60392366-60392866	gene:MS4A7	region_regulates_gene	TCF7L2_direct_+/+	0.0922999353576315	0.516760018701561
region:chr11:63871967-63872467	gene:RTN3	region_regulates_gene	KLF4_direct_+/+	0.067073439987686	0.1897632396294415
region:chr11:93541711-93542211	gene:SMCO4	region_regulates_gene	TCF7L2_direct_+/+	0.0288730710951346	0.2662875989720646
region:chr12:123432529-123433029	gene:RILPL2	region_regulates_gene	KLF4_direct_+/+	0.0787179914738292	0.3313189132626328
region:chr12:51242065-51242565	gene:TFCP2	region_regulates_gene	RXRA_direct_+/+	0.0219881037761046	0.0807363634402913
region:chr12:51246225-51246725	gene:TFCP2	region_regulates_gene	RXRA_direct_+/+	0.042265602345834	0.0780280124607263
region:chr12:66072019-66072519	gene:IRAK3	region_regulates_gene	SPI1_direct_+/+	0.050829897912281	0.7367075236036007
region:chr12:66144946-66145446	gene:IRAK3	region_regulates_gene	SPI1_direct_+/+	0.0400915677664471	0.5267553560024834
region:chr12:66169635-66170135	gene:IRAK3	region_regulates_gene	SPI1_direct_+/-	0.0048287585835717	-0.3998729357958126
region:chr12:66187788-66188288	gene:IRAK3	region_regulates_gene	KLF4_direct_+/+;SPI1_direct_+/+	0.0898585176249275	0.7362973845657442
region:chr12:66241538-66242038	gene:IRAK3	region_regulates_gene	SPI1_direct_+/+	0.0809673303665884	0.8455846996588353
region:chr12:66268511-66269011	gene:IRAK3	region_regulates_gene	SPI1_direct_+/+	0.0720833360229125	0.6701666039608477
region:chr12:66388441-66388941	gene:IRAK3	region_regulates_gene	SPI1_direct_+/+	0.0456791330088015	0.8155648543291166
region:chr12:7948800-7949300	gene:C3AR1	region_regulates_gene	TCF7L2_direct_+/+	0.0228127385265933	0.2271853744766651
region:chr12:8052638-8053138	gene:C3AR1	region_regulates_gene	TCF7L2_direct_+/+	0.0303518679009676	0.3393378776790706
region:chr12:8070610-8071110	gene:C3AR1	region_regulates_gene	TCF7L2_direct_+/+	0.0661516710204512	0.367384585949268
region:chr12:8156769-8157269	gene:C3AR1	region_regulates_gene	TCF7L2_direct_+/+	0.0251902573306887	0.3074650342213376
region:chr12:89333798-89334298	gene:DUSP6	region_regulates_gene	SPI1_direct_+/+	0.1281312929326602	0.3939917641271194
region:chr12:89352334-89352834	gene:DUSP6	region_regulates_gene	SPI1_direct_+/+	0.0320131884180159	0.3267608526819046
region:chr13:51562079-51562579	gene:WDFY2	region_regulates_gene	SPI1_direct_+/+	0.0673102014300621	0.325764983493696
region:chr13:51793790-51794290	gene:WDFY2	region_regulates_gene	SPI1_direct_+/+	0.0297247781837091	0.2902492776359487
region:chr14:100221449-100221949	gene:WARS	region_regulates_gene	SPI1_direct_+/-	0.0056771172691364	-0.2551438863099218
region:chr14:100341266-100341766	gene:WARS	region_regulates_gene	SPI1_direct_+/+	0.0297771459566348	0.4862069120292766
region:chr14:100373676-100374176	gene:WARS	region_regulates_gene	SPI1_direct_+/+;TCF7L2_direct_+/+	0.0712672834424088	0.6343284521976195
region:chr14:100375224-100375724	gene:WARS	region_regulates_gene	RXRA_direct_+/+;SPI1_direct_+/+	0.0318067136847784	0.3733946421218321
region:chr14:22822603-22823103	gene:SLC7A7	region_regulates_gene	TCF7L2_direct_+/+	0.0199088721111178	0.1521036615861618
region:chr14:22823184-22823684	gene:SLC7A7	region_regulates_gene	TCF7L2_direct_+/+	0.019580233680081	0.2743283588317395
region:chr14:75268800-75269300	gene:FOS	region_regulates_gene	KLF4_direct_+/+	0.0209650097220575	0.2689244397791998
region:chr14:92677190-92677690	gene:RIN3	region_regulates_gene	RXRA_direct_+/+	0.0056687549031743	0.2268205509308562
region:chr14:92680997-92681497	gene:RIN3	region_regulates_gene	RXRA_direct_+/+	0.0112943569896404	0.2569311842296919
region:chr14:94384841-94385341	gene:SERPINA1	region_regulates_gene	SPI1_direct_+/+	0.1153737363047882	0.5159308747935429
region:chr14:94392476-94392976	gene:SERPINA1	region_regulates_gene	SPI1_direct_+/+	0.0990207916151256	0.5143002046627779
region:chr14:94394565-94395065	gene:SERPINA1	region_regulates_gene	SPI1_direct_+/+	0.0897460401398003	0.5149128214017082
region:chr16:12543995-12544495	gene:CPPED1	region_regulates_gene	SPI1_direct_+/+	0.0089712427222492	0.2076887785678389
