tf	target	region	eregulon	gene_signature	region_signature	is_extended	regulation	importance_tf2g	rho_tf2g	importance_r2g	rho_r2g	triplet_rank	evidence_type
BCL11A	SCN3A	chr2:165203858-165204358	BCL11A_direct_+/+	BCL11A_direct_+/+_(275g)	BCL11A_direct_+/+_(581r)	False	1	2.291509478182008	0.3611089963280778	0.084971119410578	0.4065075135976339	4456	scenicplus_eregulon_direct
BCL11A	SNX3	chr6:108258830-108259330	BCL11A_direct_+/+	BCL11A_direct_+/+_(275g)	BCL11A_direct_+/+_(581r)	False	1	2.255290766725469	0.1490006379060475	0.0559028223258147	0.0974302002301466	6267	scenicplus_eregulon_direct
BCL11A	TRAK1	chr3:42012754-42013254	BCL11A_direct_+/+	BCL11A_direct_+/+_(275g)	BCL11A_direct_+/+_(581r)	False	1	1.44171557496751	0.2516822282395531	0.0803186620771566	0.3478274245366916	5947	scenicplus_eregulon_direct
BCL11A	VAV2	chr9:133961367-133961867	BCL11A_direct_+/+	BCL11A_direct_+/+_(275g)	BCL11A_direct_+/+_(581r)	False	1	2.4545320930853025	0.3609130866691181	0.0560878960592064	0.4709474617660414	5690	scenicplus_eregulon_direct
BCL11A	SEMA4B	chr15:90191703-90192203	BCL11A_direct_+/+	BCL11A_direct_+/+_(275g)	BCL11A_direct_+/+_(581r)	False	1	2.025146014843348	0.2736019481920568	0.0323340426811134	0.1981941990031819	9937	scenicplus_eregulon_direct
BCL11A	KCNIP2	chr10:101986339-101986839	BCL11A_direct_+/+	BCL11A_direct_+/+_(275g)	BCL11A_direct_+/+_(581r)	False	1	1.5164000499634722	0.1454555238628479	0.0062177795194217	0.0527450826553536	6627	scenicplus_eregulon_direct
BCL11A	MOXD1	chr6:132498560-132499060	BCL11A_direct_+/+	BCL11A_direct_+/+_(275g)	BCL11A_direct_+/+_(581r)	False	1	2.482122005895348	0.2041330943742031	0.0292414393305925	0.2467894584036041	6045	scenicplus_eregulon_direct
BCL11A	BCL11A	chr2:60350837-60351337	BCL11A_direct_+/+	BCL11A_direct_+/+_(275g)	BCL11A_direct_+/+_(581r)	False	1	6.884273188113169	1.0	0.0478835847541976	0.7205120391318063	943	scenicplus_eregulon_direct
BCL11A	XKR6	chr8:11124080-11124580	BCL11A_direct_+/+	BCL11A_direct_+/+_(275g)	BCL11A_direct_+/+_(581r)	False	1	2.1525080582661587	0.1402112001897304	0.0787967522790826	0.1227074081829922	4912	scenicplus_eregulon_direct
BCL11A	KMO	chr1:241531286-241531786	BCL11A_direct_+/+	BCL11A_direct_+/+_(275g)	BCL11A_direct_+/+_(581r)	False	1	2.476446633994052	0.2802094579256321	0.0944319475500041	0.3204665295246306	3644	scenicplus_eregulon_direct
BCL11A	FCRL1	chr1:157806725-157807225	BCL11A_direct_+/+	BCL11A_direct_+/+_(275g)	BCL11A_direct_+/+_(581r)	False	1	5.40660397172779	0.7294778018679208	0.0953776513966615	0.6649700385564411	270	scenicplus_eregulon_direct
BCL11A	SNX2	chr5:122756252-122756752	BCL11A_direct_+/+	BCL11A_direct_+/+_(275g)	BCL11A_direct_+/+_(581r)	False	1	2.815078391171394	0.3088062253708316	0.0870844241723111	0.4096874212559432	1986	scenicplus_eregulon_direct
BCL11A	HLA-DOB	chr6:32944332-32944832	BCL11A_direct_+/+	BCL11A_direct_+/+_(275g)	BCL11A_direct_+/+_(581r)	False	1	2.4163649847965774	0.3811064407563438	0.0310019416987718	0.2966673273997526	672	scenicplus_eregulon_direct
BCL11A	PLEKHA2	chr8:38805217-38805717	BCL11A_direct_+/+	BCL11A_direct_+/+_(275g)	BCL11A_direct_+/+_(581r)	False	1	4.003293045439859	0.2976588565902021	0.0591687587022577	0.2253194654454693	2661	scenicplus_eregulon_direct
BCL11A	PTK2	chr8:141089378-141089878	BCL11A_direct_+/+	BCL11A_direct_+/+_(275g)	BCL11A_direct_+/+_(581r)	False	1	2.783259087852198	0.2553447608852655	0.0233046792934731	0.160174691029604	6227	scenicplus_eregulon_direct
BCL11A	PXK	chr3:58463640-58464140	BCL11A_direct_+/+	BCL11A_direct_+/+_(275g)	BCL11A_direct_+/+_(581r)	False	1	2.849270748503275	0.2246461565588515	0.0235524233344249	0.1004801291327559	7015	scenicplus_eregulon_direct
BCL11A	TSPAN33	chr7:129095127-129095627	BCL11A_direct_+/+	BCL11A_direct_+/+_(275g)	BCL11A_direct_+/+_(581r)	False	1	1.4895199458119102	0.2146164484913261	0.0459506059070358	0.1197981621111261	6303	scenicplus_eregulon_direct
BCL11A	RHBDD1	chr2:226772602-226773102	BCL11A_direct_+/+	BCL11A_direct_+/+_(275g)	BCL11A_direct_+/+_(581r)	False	1	2.198749010085668	0.1526485358759532	0.0615142852716437	0.1028622215838136	1504	scenicplus_eregulon_direct
BCL11A	MDM4	chr1:204465896-204466396	BCL11A_direct_+/+	BCL11A_direct_+/+_(275g)	BCL11A_direct_+/+_(581r)	False	1	2.874585028095228	0.1062289170665689	0.015565514362921	0.109525215865969	8774	scenicplus_eregulon_direct
BCL11A	TLE1	chr9:81530183-81530683	BCL11A_direct_+/+	BCL11A_direct_+/+_(275g)	BCL11A_direct_+/+_(581r)	False	1	1.5262557416371902	0.2324093521604762	0.0297956463038118	0.3588484064577124	3513	scenicplus_eregulon_direct
BCL11A	PLEKHG1	chr6:150689986-150690486	BCL11A_direct_+/+	BCL11A_direct_+/+_(275g)	BCL11A_direct_+/+_(581r)	False	1	5.298905772432591	0.5382009790086584	0.0315269191526993	0.6995419548497303	1514	scenicplus_eregulon_direct
BCL11A	P2RY14	chr3:151265838-151266338	BCL11A_direct_+/+	BCL11A_direct_+/+_(275g)	BCL11A_direct_+/+_(581r)	False	1	1.5270901337973577	0.3033165817009429	0.0699725020765482	0.2945334815025691	4204	scenicplus_eregulon_direct
BCL11A	FCHSD2	chr11:73289240-73289740	BCL11A_direct_+/+	BCL11A_direct_+/+_(275g)	BCL11A_direct_+/+_(581r)	False	1	2.977038357894872	0.3467079403104422	0.0031396378418414	0.2982089599656219	5592	scenicplus_eregulon_direct
BCL11A	MGAT5	chr2:134261712-134262212	BCL11A_direct_+/+	BCL11A_direct_+/+_(275g)	BCL11A_direct_+/+_(581r)	False	1	3.6832056496503176	0.1852337189517418	0.0249918261379094	0.0991860575695458	6917	scenicplus_eregulon_direct
BCL11A	PHACTR1	chr6:13261383-13261883	BCL11A_direct_+/+	BCL11A_direct_+/+_(275g)	BCL11A_direct_+/+_(581r)	False	1	2.478054344814669	0.287834910684579	0.0541005871989252	0.3118420520620261	6337	scenicplus_eregulon_direct
BCL11A	NCOA3	chr20:47727519-47728019	BCL11A_direct_+/+	BCL11A_direct_+/+_(275g)	BCL11A_direct_+/+_(581r)	False	1	1.4947684876325762	0.1727998093188606	0.0680953899721479	0.1798511843340126	8831	scenicplus_eregulon_direct
BCL11A	PAX5	chr9:37004430-37004930	BCL11A_direct_+/+	BCL11A_direct_+/+_(275g)	BCL11A_direct_+/+_(581r)	False	1	6.109974911732434	0.7005597618066256	0.0324511678145785	0.947205773238706	1374	scenicplus_eregulon_direct
BCL11A	CD22	chr19:35458879-35459379	BCL11A_direct_+/+	BCL11A_direct_+/+_(275g)	BCL11A_direct_+/+_(581r)	False	1	5.498956772817539	0.6419659145431597	0.0433592352288254	0.6535802158573769	654	scenicplus_eregulon_direct
BCL11A	CHPT1	chr12:101620490-101620990	BCL11A_direct_+/+	BCL11A_direct_+/+_(275g)	BCL11A_direct_+/+_(581r)	False	1	3.025455565862897	0.2511497141964203	0.0438282200602327	0.3525125257214344	2103	scenicplus_eregulon_direct
BCL11A	CXCR5	chr11:118883548-118884048	BCL11A_direct_+/+	BCL11A_direct_+/+_(275g)	BCL11A_direct_+/+_(581r)	False	1	2.887510006459181	0.2569467463596546	0.0391682368401759	0.1705866339792497	3412	scenicplus_eregulon_direct
BCL11A	ARHGAP24	chr4:85498310-85498810	BCL11A_direct_+/+	BCL11A_direct_+/+_(275g)	BCL11A_direct_+/+_(581r)	False	1	3.698204899973234	0.5481075947313961	0.0622932438477088	0.8130833654860058	1047	scenicplus_eregulon_direct
BCL11A	PRKCE	chr2:45836722-45837222	BCL11A_direct_+/+	BCL11A_direct_+/+_(275g)	BCL11A_direct_+/+_(581r)	False	1	3.695933648410837	0.3592015598854198	0.0377310659371566	0.4464726332386926	1117	scenicplus_eregulon_direct
BCL11A	FCRL5	chr1:157403746-157404246	BCL11A_direct_+/+	BCL11A_direct_+/+_(275g)	BCL11A_direct_+/+_(581r)	False	1	1.8893139278757631	0.2957539869517898	0.0292810197669984	0.1490180507505742	11374	scenicplus_eregulon_direct
BCL11A	CYB561A3	chr11:61357052-61357552	BCL11A_direct_+/+	BCL11A_direct_+/+_(275g)	BCL11A_direct_+/+_(581r)	False	1	3.5645197747224944	0.2877390910189051	0.0701889300248975	0.2387202327497091	987	scenicplus_eregulon_direct
BCL11A	PRKCE	chr2:45909689-45910189	BCL11A_direct_+/+	BCL11A_direct_+/+_(275g)	BCL11A_direct_+/+_(581r)	False	1	3.695933648410837	0.3592015598854198	0.0517808232707464	0.4492183557908438	3573	scenicplus_eregulon_direct
BCL11A	CAMK2D	chr4:113837447-113837947	BCL11A_direct_+/+	BCL11A_direct_+/+_(275g)	BCL11A_direct_+/+_(581r)	False	1	1.8164646846445136	0.1403373587431938	0.0667681314610673	0.1868591003986145	4979	scenicplus_eregulon_direct
BCL11A	SP140	chr2:230226176-230226676	BCL11A_direct_+/+	BCL11A_direct_+/+_(275g)	BCL11A_direct_+/+_(581r)	False	1	2.2894258614424485	0.250144323480267	0.0559120273864713	0.3348884410516655	1734	scenicplus_eregulon_direct
BCL11A	IFT57	chr3:108100828-108101328	BCL11A_direct_+/+	BCL11A_direct_+/+_(275g)	BCL11A_direct_+/+_(581r)	False	1	2.4036401045143063	0.2026004514520062	0.0534728125013106	0.1607706902775239	4350	scenicplus_eregulon_direct
BCL11A	MDM4	chr1:204481030-204481530	BCL11A_direct_+/+	BCL11A_direct_+/+_(275g)	BCL11A_direct_+/+_(581r)	False	1	2.874585028095228	0.1062289170665689	0.0177322345620962	0.1201654477370735	8469	scenicplus_eregulon_direct
BCL11A	ARHGAP6	chrX:11341695-11342195	BCL11A_direct_+/+	BCL11A_direct_+/+_(275g)	BCL11A_direct_+/+_(581r)	False	1	2.7848593684525547	0.0928517147757838	0.0505645932107654	0.1536021300776529	5364	scenicplus_eregulon_direct
BCL11A	SLC2A1	chr1:42935190-42935690	BCL11A_direct_+/+	BCL11A_direct_+/+_(275g)	BCL11A_direct_+/+_(581r)	False	1	2.711032191413452	0.1504299606014224	0.0286192528502128	0.121789732983021	4598	scenicplus_eregulon_direct
BCL11A	HLA-DQA1	chr6:32584026-32584526	BCL11A_direct_+/+	BCL11A_direct_+/+_(275g)	BCL11A_direct_+/+_(581r)	False	1	5.490565028900388	0.6066614578387972	0.0455620696416714	0.4572442601448809	2197	scenicplus_eregulon_direct
BCL11A	C12orf42	chr12:103441463-103441963	BCL11A_direct_+/+	BCL11A_direct_+/+_(275g)	BCL11A_direct_+/+_(581r)	False	1	4.039045547262727	0.2258057409354954	0.1567348993564352	0.2476473183561989	233	scenicplus_eregulon_direct
BCL11A	SNX3	chr6:108114784-108115284	BCL11A_direct_+/+	BCL11A_direct_+/+_(275g)	BCL11A_direct_+/+_(581r)	False	1	2.255290766725469	0.1490006379060475	0.027601796108715	0.1042135242450949	6270	scenicplus_eregulon_direct
BCL11A	IGHD	chr14:105861937-105862437	BCL11A_direct_+/+	BCL11A_direct_+/+_(275g)	BCL11A_direct_+/+_(581r)	False	1	5.137799443945761	0.6116165751131082	0.0609947055366155	0.432040841295327	1815	scenicplus_eregulon_direct
BCL11A	STEAP1B	chr7:22709822-22710322	BCL11A_direct_+/+	BCL11A_direct_+/+_(275g)	BCL11A_direct_+/+_(581r)	False	1	4.742556144668752	0.5239971006061789	0.073853773109105	0.5494180615076557	850	scenicplus_eregulon_direct
BCL11A	PAX5	chr9:37034102-37034602	BCL11A_direct_+/+	BCL11A_direct_+/+_(275g)	BCL11A_direct_+/+_(581r)	False	1	6.109974911732434	0.7005597618066256	0.0696013730396779	0.5241483161378122	965	scenicplus_eregulon_direct
BCL11A	CYSLTR1	chrX:78321795-78322295	BCL11A_direct_+/+	BCL11A_direct_+/+_(275g)	BCL11A_direct_+/+_(581r)	False	1	2.634395803463009	0.1727742954269694	0.2055600421203054	0.0823562880212195	255	scenicplus_eregulon_direct
BCL11A	CKS2	chr9:89405928-89406428	BCL11A_direct_+/+	BCL11A_direct_+/+_(275g)	BCL11A_direct_+/+_(581r)	False	1	1.8107759722718213	0.0560927156086842	0.0297740784783756	0.077018487148132	4440	scenicplus_eregulon_direct
BCL11A	PDE4D	chr5:60206984-60207484	BCL11A_direct_+/+	BCL11A_direct_+/+_(275g)	BCL11A_direct_+/+_(581r)	False	1	1.6014243056788988	0.2065866605782629	0.0499283993106292	0.2481364787438867	4941	scenicplus_eregulon_direct
BCL11A	CD200	chr3:112499325-112499825	BCL11A_direct_+/+	BCL11A_direct_+/+_(275g)	BCL11A_direct_+/+_(581r)	False	1	1.5281665257810595	0.2618913882726854	0.0820657623599169	0.1752510525356315	3551	scenicplus_eregulon_direct
BCL11A	SNX22	chr15:64180165-64180665	BCL11A_direct_+/+	BCL11A_direct_+/+_(275g)	BCL11A_direct_+/+_(581r)	False	1	2.3554554218745807	0.2977855912816116	0.0671770079725087	0.3524661963216309	6146	scenicplus_eregulon_direct
BCL11A	KCNMA1	chr10:77622794-77623294	BCL11A_direct_+/+	BCL11A_direct_+/+_(275g)	BCL11A_direct_+/+_(581r)	False	1	1.4082038052535075	0.0610755498940441	0.0954908536442378	0.1417077879341916	3010	scenicplus_eregulon_direct
BCL11A	CYB5A	chr18:74334441-74334941	BCL11A_direct_+/+	BCL11A_direct_+/+_(275g)	BCL11A_direct_+/+_(581r)	False	1	1.4291172346896082	0.0829777672257183	0.0490703865023027	0.0502993664497138	4807	scenicplus_eregulon_direct
BCL11A	RIPOR1	chr16:67668502-67669002	BCL11A_direct_+/+	BCL11A_direct_+/+_(275g)	BCL11A_direct_+/+_(581r)	False	1	1.3917011604005494	0.1382358912125352	0.0289340677847449	0.0515012334142738	8681	scenicplus_eregulon_direct
BCL11A	FARP2	chr2:241374491-241374991	BCL11A_direct_+/+	BCL11A_direct_+/+_(275g)	BCL11A_direct_+/+_(581r)	False	1	1.4208880702824953	0.1803284165865894	0.0301937279389473	0.2814125088100853	6179	scenicplus_eregulon_direct
BCL11A	TSBP1	chr6:32224672-32225172	BCL11A_direct_+/+	BCL11A_direct_+/+_(275g)	BCL11A_direct_+/+_(581r)	False	1	1.3286787635464736	0.1446903991349581	0.0278325346000966	0.2051276504801603	10533	scenicplus_eregulon_direct
BCL11A	PTPRK	chr6:127918517-127919017	BCL11A_direct_+/+	BCL11A_direct_+/+_(275g)	BCL11A_direct_+/+_(581r)	False	1	2.378035251886703	0.1800071798502992	0.0319477107190524	0.1309306326482252	9349	scenicplus_eregulon_direct
BCL11A	CD79A	chr19:41877550-41878050	BCL11A_direct_+/+	BCL11A_direct_+/+_(275g)	BCL11A_direct_+/+_(581r)	False	1	5.01258845848434	0.5974847829018237	0.0460438940657112	0.4620770296475739	1433	scenicplus_eregulon_direct
BCL11A	ELOVL5	chr6:53347815-53348315	BCL11A_direct_+/+	BCL11A_direct_+/+_(275g)	BCL11A_direct_+/+_(581r)	False	1	1.33183881889888	0.1504057855472797	0.0294644117465087	0.0562596693763941	10894	scenicplus_eregulon_direct
BCL11A	CLEC17A	chr19:14582801-14583301	BCL11A_direct_+/+	BCL11A_direct_+/+_(275g)	BCL11A_direct_+/+_(581r)	False	1	2.038992677273159	0.339895018055941	0.0421424247470475	0.2888950875409986	4523	scenicplus_eregulon_direct
BCL11A	RAB30	chr11:83063172-83063672	BCL11A_direct_+/+	BCL11A_direct_+/+_(275g)	BCL11A_direct_+/+_(581r)	False	1	2.3873868633564426	0.2412863837208034	0.069178439975606	0.2627056096820082	3755	scenicplus_eregulon_direct
BCL11A	BANK1	chr4:101862508-101863008	BCL11A_direct_+/+	BCL11A_direct_+/+_(275g)	BCL11A_direct_+/+_(581r)	False	1	6.202953934336975	0.7228713489167463	0.0713701357730987	0.9164870337873676	477	scenicplus_eregulon_direct
BCL11A	PRCD	chr17:76528487-76528987	BCL11A_direct_+/+	BCL11A_direct_+/+_(275g)	BCL11A_direct_+/+_(581r)	False	1	1.9814719376547312	0.0599811472572572	0.0219404896481234	0.0727186719657716	10654	scenicplus_eregulon_direct
BCL11A	MBD4	chr3:129577917-129578417	BCL11A_direct_+/+	BCL11A_direct_+/+_(275g)	BCL11A_direct_+/+_(581r)	False	1	2.0493298760486764	0.1276427779846523	0.0246357596985828	0.1076050552643484	5087	scenicplus_eregulon_direct
BCL11A	MS4A1	chr11:60455452-60455952	BCL11A_direct_+/+	BCL11A_direct_+/+_(275g)	BCL11A_direct_+/+_(581r)	False	1	6.289024179870056	0.6743423828724308	0.0748555927226321	0.6059662347554602	706	scenicplus_eregulon_direct
BCL11A	DAPP1	chr4:99847323-99847823	BCL11A_direct_+/+	BCL11A_direct_+/+_(275g)	BCL11A_direct_+/+_(581r)	False	1	1.705099716469754	0.2946388656502283	0.0823941689044624	0.2734167057882239	3608	scenicplus_eregulon_direct
BCL11A	HLA-DRB1	chr6:32638500-32639000	BCL11A_direct_+/+	BCL11A_direct_+/+_(275g)	BCL11A_direct_+/+_(581r)	False	1	4.0563366351887655	0.5375177319080804	0.0295226595266929	0.5939202034273859	598	scenicplus_eregulon_direct
BCL11A	EBF1	chr5:158953893-158954393	BCL11A_direct_+/+	BCL11A_direct_+/+_(275g)	BCL11A_direct_+/+_(581r)	False	1	5.486612125410761	0.6132264314216713	0.0611393161685232	0.6981455506424109	1096	scenicplus_eregulon_direct
BCL11A	SEC62	chr3:169940401-169940901	BCL11A_direct_+/+	BCL11A_direct_+/+_(275g)	BCL11A_direct_+/+_(581r)	False	1	2.5452862282121544	0.1158664923233671	0.0528541467114678	0.0831468444148485	3012	scenicplus_eregulon_direct
BCL11A	CHPT1	chr12:101854717-101855217	BCL11A_direct_+/+	BCL11A_direct_+/+_(275g)	BCL11A_direct_+/+_(581r)	False	1	3.025455565862897	0.2511497141964203	0.039281931221659	0.3453300214326317	3108	scenicplus_eregulon_direct
BCL11A	SNX29	chr16:11966136-11966636	BCL11A_direct_+/+	BCL11A_direct_+/+_(275g)	BCL11A_direct_+/+_(581r)	False	1	3.3135286247704507	0.2810419389391989	0.0355593578501235	0.3081319696528639	3814	scenicplus_eregulon_direct
BCL11A	ADAM19	chr5:157544542-157545042	BCL11A_direct_+/+	BCL11A_direct_+/+_(275g)	BCL11A_direct_+/+_(581r)	False	1	2.7587827279799138	0.3002928413791252	0.0245264235209224	0.1714407531072108	6190	scenicplus_eregulon_direct
BCL11A	ATP8B1	chr18:57581178-57581678	BCL11A_direct_+/+	BCL11A_direct_+/+_(275g)	BCL11A_direct_+/+_(581r)	False	1	1.7523678348754934	0.1999248249913819	0.0513702767965403	0.1772222036128283	8833	scenicplus_eregulon_direct
BCL11A	BACE2	chr21:41366604-41367104	BCL11A_direct_+/+	BCL11A_direct_+/+_(275g)	BCL11A_direct_+/+_(581r)	False	1	4.127506571512504	0.3856336608794578	0.0519443834199359	0.2102312123710167	3193	scenicplus_eregulon_direct
BCL11A	VPREB3	chr22:23800864-23801364	BCL11A_direct_+/+	BCL11A_direct_+/+_(275g)	BCL11A_direct_+/+_(581r)	False	1	3.404499701204017	0.3369142084648371	0.0439654320674111	0.4097832574647359	1787	scenicplus_eregulon_direct
BCL11A	SWAP70	chr11:9738990-9739490	BCL11A_direct_+/+	BCL11A_direct_+/+_(275g)	BCL11A_direct_+/+_(581r)	False	1	3.372486853586805	0.5204288206516334	0.0634977586175958	0.6280971422258902	3557	scenicplus_eregulon_direct
BCL11A	SPIB	chr19:50344671-50345171	BCL11A_direct_+/+	BCL11A_direct_+/+_(275g)	BCL11A_direct_+/+_(581r)	False	1	3.560582974499228	0.335686565037322	0.0522106656288372	0.3573880383205813	3176	scenicplus_eregulon_direct
BCL11A	FGD2	chr6:37050097-37050597	BCL11A_direct_+/+	BCL11A_direct_+/+_(275g)	BCL11A_direct_+/+_(581r)	False	1	1.5257028371960637	0.3467877215197339	0.0333230877202518	0.4472741720064572	4773	scenicplus_eregulon_direct
BCL11A	C12orf42	chr12:103455315-103455815	BCL11A_direct_+/+	BCL11A_direct_+/+_(275g)	BCL11A_direct_+/+_(581r)	False	1	4.039045547262727	0.2258057409354954	0.1043391193639629	0.2525370524443527	500	scenicplus_eregulon_direct
BCL11A	LAMC1	chr1:183070533-183071033	BCL11A_direct_+/+	BCL11A_direct_+/+_(275g)	BCL11A_direct_+/+_(581r)	False	1	3.3546449869373083	0.3264556566398812	0.0788957604105417	0.2991704879508567	1721	scenicplus_eregulon_direct
